2.175574828,1.857823925,3.508860756,4.424006654
2.464657435,1.24893795,4.811087306,3.811499274
2.768966188,1.773755365,4.392954859,4.400094094
2.819600039,2.105063001,4.064939488,3.712991531
2.580009119,2.294150463,3.447517508,3.827752871
2.92616101,2.095154908,3.987521499,3.383188415
2.753964765,1.119472601,3.396692138,3.331496093
2.981470932,0.429349138,3.981575156,3.741884198
2.709749982,0.68115558,3.739597038,3.37497023
3.114113756,0.823535926,4.323388328,3.371370053
2.65886318,1.38213381,3.960093873,3.416090628
2.053265338,0.296232024,4.241240303,3.420960935
3.418271274,2.775210873,3.534080784,3.945777754
2.293406541,0.980781315,4.133833864,3.859348967
2.983678944,1.038448087,3.718036182,4.207587412
2.720457016,1.35197089,4.04446027,4.808421346
2.797727746,1.053155643,3.873719806,3.87141154
3.047731835,2.086016027,3.672577008,4.142741988
3.01733481,0.888620979,3.413107582,4.314066725
2.509808749,1.212495606,4.193772562,4.507157316
3.332142177,1.392174052,3.724621824,4.169392517
2.789722819,1.46465934,3.417920422,3.863893626
3.504473304,1.359669791,3.94041994,4.008500446
2.759410338,1.201376676,4.557208946,3.985053139
3.010597506,1.058917561,4.189678026,3.028979738
2.924302042,1.874377137,4.229980901,3.576523492
2.261312828,1.022076392,4.020761707,4.185483039
3.511018225,2.390591177,4.217436802,4.075599104
2.752443997,1.012720122,4.158818703,3.60750628
2.904763423,1.962470741,4.366116185,3.208692785
2.504044303,1.446147104,4.397401814,3.847497892
3.210543466,1.117811398,4.00662057,3.175884945
3.225740694,0.944402974,4.516134211,3.885174949
3.042262634,1.363682425,4.279921625,3.568418829
3.032780376,1.44248961,4.044125346,3.548926498
2.319771426,0.339142801,4.378674964,3.472684057
2.343413674,1.570803718,3.261736577,3.253621458
3.068836467,1.875233755,4.093313084,4.546781675
3.071919544,0.77685144,4.653485077,3.593330643
2.647734365,0.323908267,4.166555111,4.030975594
3.401411358,0.250924757,3.581915125,4.298110235
3.257925055,0.833045591,4.770178669,4.114629601
2.734014854,1.610541019,3.249568589,3.940655177
2.558480179,1.304561968,3.884643079,4.059632604
3.247205585,1.492767936,4.11585421,4.137215845
3.258443562,2.252523009,3.584749558,4.354536863
2.458755441,1.29124466,3.926034372,3.776944734
3.770193384,1.212186789,4.070278705,3.608074537
3.433309556,2.041595576,3.77650284,3.602222504
2.374124394,0.825306821,3.703105532,3.649319955
3.498226376,1.817232634,4.04087888,4.084887712
3.356477163,1.988484273,3.126935565,3.944257095
2.897115789,1.158681161,3.859824142,4.631270942
2.805958279,1.639158922,4.139344794,4.221092015
2.596411799,2.193929479,3.468013956,3.565227368
3.10175545,0.561645243,4.47775946,3.972747916
3.518528375,1.036667829,3.705791586,3.463778899
3.072352701,1.373906876,4.495725017,4.149001471
2.942216182,1.854627095,4.106542517,3.652199683
3.583877618,1.847789207,4.297221714,4.571232881
2.57787244,2.622030555,3.242745683,3.760452864
3.395444565,2.365679647,3.976034277,4.166039628
2.165340944,1.318101334,3.984847578,3.355015903
