2.839200078,2.105063001,4.194818464,3.138974593
2.360018238,2.294150463,2.342552523,3.483258613
3.052322019,2.095154908,3.962564496,2.149565244
2.70792953,1.119472601,2.190076413,1.99448828
3.162941864,0.429349138,3.944725467,3.225652595
2.619499965,0.68115558,3.218791113,2.12491069
4.975883454,3.63075976,2.640281868,3.548730216
3.428227513,0.823535926,4.970164985,2.11411016
2.517726361,1.38213381,3.880281618,2.248271885
1.306530675,0.296232024,4.723720909,2.262882804
4.036542547,2.775210873,2.602242352,3.837333263
1.786813082,0.980781315,4.401501592,3.578046901
2.871064104,2.787001784,2.809978598,3.668463803
3.167357888,1.038448087,3.154108547,4.622762237
2.795455492,1.053155643,3.621159419,3.614234621
3.205743384,2.481128165,2.490335513,5.846868342
3.295463671,2.086016027,3.017731025,4.428225963
3.23466962,0.888620979,2.239322747,4.942200176
3.864284355,1.392174052,3.173865473,4.508177552
2.779445639,1.46465934,2.253761265,3.591680879
4.208946609,1.359669791,3.82125982,4.025501337
2.718820676,1.201376676,5.671626839,3.955159416
3.221195012,1.058917561,4.569034078,1.086939215
3.048604084,1.874377137,4.689942703,2.729570475
1.722625655,1.022076392,4.062285121,4.556449118
2.704887994,1.012720122,4.476456109,2.82251884
3.009526847,1.962470741,5.098348555,1.626078356
2.208088606,1.446147104,5.192205441,3.542493677
3.621086933,1.117811398,4.01986171,1.527654835
3.651481388,0.944402974,5.548402634,3.655524848
3.284525268,1.363682425,4.839764874,2.705256487
3.265560752,1.44248961,4.132376038,2.646779494
1.839542852,0.339142801,5.136024892,2.41805217
1.886827347,1.570803718,1.78520973,1.760864375
2.615346997,2.736215202,2.227629339,3.758124276
3.343839088,0.77685144,5.960455232,2.779991929
2.49546873,0.323908267,4.499665332,4.092926781
4.002822716,0.250924757,2.745745376,4.894330704
3.71585011,0.833045591,6.310536008,4.343888804
2.668029709,1.610541019,1.748705768,3.821965531
2.316960358,1.304561968,3.653929236,4.178897813
3.69441117,1.492767936,4.34756263,4.411647535
3.716887124,2.252523009,2.754248675,5.063610588
2.117510882,1.29124466,3.778103116,3.330834201
4.740386769,1.212186789,4.210836115,2.824223612
4.066619112,2.041595576,3.329508521,2.806667512
1.948248788,0.825306821,3.109316597,2.947959865
4.196452752,1.817232634,4.12263664,4.254663137
3.912954327,1.988484273,1.380806696,3.832771284
2.994231578,1.158681161,3.579472427,5.893812827
2.811916557,1.639158922,4.418034383,4.663276045
2.392823598,2.193929479,2.404041867,2.695682105
3.403510899,0.561645243,5.433278379,3.918243749
4.23705675,1.036667829,3.117374757,2.391336697
3.344705401,1.373906876,5.487175052,4.447004412
3.084432364,1.854627095,4.319627552,2.956599048
4.367755237,1.847789207,4.891665143,5.713698644
2.35574488,2.622030555,1.728237048,3.281358591
4.449660075,3.079901823,3.543109373,2.237648232
3.99088913,2.365679647,3.928102832,4.498118884
1.530681888,1.318101334,3.954542735,2.06504771
3.828948515,0.444526096,3.544300167,3.028927678
3.417564744,1.080837832,3.325841151,3.03227112
2.779090562,1.011486986,3.423165931,5.229242765
4.848795773,1.819671918,5.637666461,3.700623469
2.860901817,0.994788984,4.598981498,4.112313977
1.94409824,1.338603951,3.116236843,4.662544085
3.105113664,1.192222706,6.11034747,2.603283059
3.850644015,1.769285972,4.401023717,3.263030067
3.501660102,1.839702047,3.135112617,4.737744139
2.980387485,2.150169663,3.73462032,1.885207155
2.546837774,1.1510575,3.101477133,2.894152739
3.578857278,1.323295448,4.182646847,2.433146703
3.255668718,0.48722553,4.026430623,3.771478979
2.131408637,0.473794297,5.916343846,3.751956016
2.437605986,0.190284537,2.243783928,5.164655038
4.063778226,1.554532139,3.772391712,3.946350488
3.860442934,0.375181604,5.655086485,4.546902277
3.677118581,1.068241364,4.046126768,5.432025657
2.853179018,1.424263394,4.257993128,4.496278777
2.212678191,1.308156572,1.361555879,4.418581784
3.006686246,0.953153259,1.218484019,4.439219521
4.076895913,2.235541975,3.347479526,2.831149057
2.734059598,1.149586285,2.942277606,4.263422185
2.76413276,0.918524845,1.820515034,5.532051802
4.350720396,0.424713258,3.077959944,3.284868123
2.573936284,0.967399692,4.500284252,2.865882694
3.24500055,1.783342423,2.705019221,4.53031805
4.722432507,0.887243114,4.486417341,5.181856211
3.533204736,3.118727623,2.493551636,3.640564513
2.387505268,1.369496862,3.984753656,3.925448923
2.968834941,1.853709283,2.683621458,2.585967779
3.398420716,3.094879476,2.435324107,4.706578504
2.70425106,0.719526274,2.838243137,2.249112855
2.214471362,0.786437963,5.702873554,4.37180572
3.526509193,1.449901163,4.557223217,4.846455114
3.41820522,0.872740705,3.794944954,5.079388715
1.711939042,1.092533131,2.425676359,3.665406089
2.793742373,1.320979193,4.796137553,3.781555251
3.394019026,0.992724477,4.348777044,5.470825841
4.224843755,1.06602943,3.606285876,4.691263326
2.99143599,1.14980394,3.92504924,5.62896725
2.966724012,1.222647347,4.064671315,2.951991588
2.467539739,0.999214113,3.937572777,4.311444499
3.812765289,1.274616561,2.823185671,5.428856318
3.210727453,0.579512309,5.510696631,2.173846171
2.86296631,4.533665744,1.343859489,5.309708102
3.55638673,0.292333585,2.2097562,2.294116519
3.150041654,2.773378225,2.847998529,3.397661074
2.798043009,0.919919365,5.606579775,2.02932744
3.267893792,1.053936296,4.031588727,4.309666848
3.294004078,1.402187759,3.656670252,4.659295159
3.596335585,2.172388363,3.12750874,4.686909281
2.887663196,1.409195306,4.15182627,3.867356879
2.148780136,1.26186155,3.213008427,4.262410341
3.976721997,1.95718,4.823729723,3.372163997
3.201560266,2.141562293,3.554522624,3.824544673
3.440799022,0.437355063,2.56913238,3.715303974
3.729968103,0.352724489,2.369611712,5.963413688
3.967853362,1.06754268,5.532650397,4.222392495
2.151201641,1.196359436,3.736914468,4.998851033
2.371458816,2.794846583,2.461755274,2.281718093
2.922163291,1.426553153,4.453643236,2.414658867
4.048964886,1.487098066,4.64845303,1.515642592
3.08316913,1.581322584,4.109364054,1.668078276
3.227095081,1.328247814,3.509640677,3.245151154
2.738781554,2.929521396,1.936423683,4.053010724
3.644039267,1.181652324,5.03242678,4.774802231
3.694260776,1.388885979,5.047810988,3.181507043
3.518472688,1.845115398,3.502815266,3.143778455
2.327036585,2.335769363,1.799663757,5.570959145
3.836188978,0.529253898,4.891903881,5.624595907
2.376023714,2.612824446,3.171446091,1.42705194
3.709741322,1.774859285,3.257289507,5.283669607
2.972308715,2.445130269,1.511879365,4.488179263
3.344818322,0.613175284,6.02163496,4.374352486
3.183253368,1.429977226,1.990922272,5.006412466
3.352889258,1.502322767,3.904189489,5.422763464
4.453974256,2.373771489,3.261632937,2.773707644
4.190781826,2.644945974,4.098125714,3.241312087
2.399408357,1.33731466,3.241066492,3.410277608
3.122554763,2.632716391,2.245405767,4.073775868
2.824343516,1.728799186,2.666741529,6.578819933
1.441198854,1.420779614,2.576845229,3.497805958
3.191094062,1.086574276,1.525042206,2.747171784
2.273659284,0.666344689,5.146930748,6.030393513
2.655801068,1.900214192,3.749095549,3.393340105
3.430105501,2.476434287,1.8016989,1.702497867
3.512721959,2.983951368,2.891467122,2.981043475
3.794219366,1.852956787,4.689247814,3.975722552
3.779423345,1.395911196,5.981527079,4.574995985
2.944891714,0.61800544,1.627444441,5.185406038
3.288986826,2.250717571,4.342905647,2.435479384
3.653215882,0.26212313,1.873597384,2.824883886
