0.634541326,0.214213876,0.306848308,0.598504684,0.079455857,0.055923984,0.051147312,0.084775671,0.064922489,0.097254588
0.549801571,0.273333745,0.201437783,0.512847622,0.056732183,0.051754327,0.052089223,0.086448075,0.074915618,0.117813769
0.443438876,0.215511997,0.215912949,0.587578481,0.062377083,0.056732723,0.042110554,0.071112839,0.079388571,0.074914661
0.426318476,0.285033713,0.242385353,0.628966118,0.099857103,0.057873776,0.045087551,0.062205502,0.069717915,0.064523052
0.303411502,0.279929173,0.216826011,0.686685155,0.088258881,0.066205409,0.059175293,0.080484032,0.059968392,0.072529569
0.509576886,0.271357547,0.312473448,0.650579149,0.084364535,0.052524811,0.044029647,0.078457008,0.078268502,0.119752601
0.39190518,0.317779776,0.251559752,0.627793367,0.084532003,0.056785575,0.046213428,0.078150777,0.059102975,0.069432798
0.44858019,0.321554817,0.316719831,0.492683818,0.062856574,0.04632048,0.047213737,0.091546046,0.076971877,0.115006616
0.376462885,0.281659026,0.252302908,0.409838626,0.087640126,0.067972714,0.053998566,0.086275485,0.058937374,0.088491167
0.463887509,0.318410224,0.28192809,0.430634178,0.061934882,0.055424334,0.057645772,0.074785389,0.082684548,0.083856799
0.285726156,0.268688592,0.303127012,0.761738391,0.081202223,0.056234645,0.056174803,0.063494285,0.076091167,0.062733971
0.34693518,0.318682874,0.220157795,0.447483377,0.077235557,0.064297615,0.051886721,0.090794752,0.106204176,0.075661167
0.481724962,0.315146103,0.25498624,0.532878454,0.083869785,0.05609103,0.049425976,0.09122937,0.082608474,0.093590503
0.656387523,0.314741737,0.226025287,0.403492699,0.058453597,0.06370296,0.043879904,0.087348361,0.098629856,0.106419363
0.30600341,0.256772664,0.304391553,0.698985987,0.066792571,0.069449524,0.057521365,0.083381448,0.085718683,0.073940659
0.509865827,0.258637629,0.230323722,0.656125249,0.085206547,0.061588266,0.058261512,0.072307256,0.078566354,0.063224096
0.604314063,0.267488345,0.235307615,0.470365145,0.064185304,0.047592241,0.056545599,0.056273679,0.071401439,0.095466634
0.421013593,0.263769508,0.297264939,0.700053855,0.0685878,0.059137016,0.050390424,0.097668902,0.106414643,0.067192191
0.595033078,0.222182889,0.260667299,0.655105828,0.081785921,0.051746221,0.062107765,0.09989042,0.067770514,0.090277428
0.383444432,0.226898599,0.274377932,0.666800653,0.084982723,0.04757771,0.047804478,0.096771929,0.059344187,0.100755806
0.375889582,0.228723966,0.284448412,0.479716458,0.058330629,0.065595699,0.05371322,0.066053571,0.06504553,0.123999101
0.553705259,0.264039299,0.283440075,0.677524011,0.082521845,0.051250057,0.055834693,0.080093736,0.065964873,0.083993728
0.460161577,0.201478951,0.244681611,0.528405788,0.080574554,0.04989496,0.057199459,0.06040033,0.065856623,0.06939519
0.43366731,0.26600286,0.265718138,0.482090196,0.075728993,0.061947524,0.045540789,0.072949082,0.068063291,0.106306425
0.371035376,0.206089782,0.307996619,0.670516014,0.076051618,0.06160866,0.051043069,0.09770875,0.111100738,0.06845519
0.360537189,0.234460613,0.289656944,0.62670811,0.066952125,0.055343368,0.051883457,0.068802965,0.109224167,0.104416767
0.367525159,0.220775137,0.31539196,0.456410254,0.063678599,0.050940595,0.057909055,0.066346482,0.062533225,0.076474013
0.534226072,0.210211835,0.229885199,0.50724103,0.0625622,0.053962676,0.043121621,0.059380345,0.060245771,0.074081577
0.569910451,0.249701983,0.271424588,0.65276313,0.059394696,0.046942761,0.055062723,0.079191671,0.0710192,0.091168124
0.611920517,0.245525377,0.276690489,0.72023499,0.073587443,0.056319841,0.061623681,0.064767194,0.110939664,0.099051377
0.386243717,0.267370495,0.262831751,0.77078416,0.072641169,0.047473522,0.061161363,0.088362044,0.073195731,0.089855487
0.314709111,0.232013652,0.283681764,0.534359019,0.075836952,0.052072883,0.061055504,0.087216682,0.09928639,0.063240096
0.436375056,0.266929169,0.314994612,0.544925845,0.070727377,0.06189925,0.04216763,0.05953428,0.095595532,0.083168002
0.299082537,0.248946419,0.257440702,0.529550938,0.075830955,0.045921715,0.044490129,0.058477764,0.086137058,0.092858303
0.346788852,0.22139378,0.277466466,0.795654339,0.06324917,0.056438756,0.047918016,0.069835308,0.101748088,0.107880746
0.446710532,0.251868253,0.208162636,0.505519609,0.0826115,0.066021237,0.046968467,0.09249058,0.083989662,0.084368724
0.369144918,0.333240046,0.230235529,0.483017739,0.091317282,0.070139059,0.041907653,0.070470604,0.106606534,0.083857372
0.3924626,0.300085884,0.226908097,0.600622076,0.092263022,0.062481343,0.052521182,0.063621201,0.068822503,0.083739348
0.613291138,0.230597412,0.247457843,0.47706375,0.081665974,0.067165532,0.046576177,0.068158163,0.05978022,0.077198733
0.298623955,0.241226415,0.227915301,0.661040522,0.092843422,0.057015512,0.043340076,0.071736693,0.097401839,0.108905348
0.449102986,0.296818355,0.232969139,0.47554284,0.064160475,0.066596832,0.061576791,0.073726928,0.069624152,0.095765757
0.398485094,0.328563395,0.217476815,0.611702367,0.059027846,0.066412888,0.045166106,0.058814729,0.072939833,0.122442889
0.536230546,0.26894353,0.215662468,0.542247543,0.057264792,0.051091925,0.047979683,0.072569431,0.08400996,0.077225358
0.498259117,0.252949353,0.211768365,0.633241567,0.06163538,0.053210767,0.046388612,0.058666734,0.088498566,0.080728645
0.3306168,0.329931137,0.249177881,0.492420646,0.094341801,0.054080304,0.053280646,0.074817914,0.06870434,0.099655887
0.427179433,0.259123013,0.221414329,0.714375749,0.060236259,0.061202125,0.054568844,0.078329073,0.065937351,0.070528259
0.328366852,0.264303114,0.209825107,0.464672688,0.063808028,0.059034765,0.059116214,0.074949608,0.090587191,0.121732749
0.361756989,0.300923839,0.223140214,0.530146826,0.086099631,0.063104834,0.054997857,0.059162594,0.071630582,0.065315299
0.363910272,0.302909112,0.244719944,0.541716731,0.069165944,0.058239446,0.043055999,0.09427129,0.088566062,0.065884012
0.554021247,0.212825739,0.207744645,0.739641904,0.071441402,0.069817224,0.051338734,0.072422386,0.076848389,0.121469452
0.596584654,0.310228524,0.216733791,0.405187236,0.092451941,0.04596784,0.061997503,0.064422675,0.072102383,0.073970129
0.589408673,0.326336266,0.325891489,0.560012507,0.089516639,0.048148235,0.061616395,0.06399356,0.069552988,0.077294142
0.46461137,0.260061118,0.315711113,0.695413845,0.057840681,0.046765048,0.051142629,0.057728997,0.062025613,0.110389539
0.293905124,0.261207289,0.209563985,0.779837831,0.091052689,0.049967315,0.055073682,0.063514506,0.067645979,0.077143589
0.477189665,0.221558845,0.247693738,0.717084906,0.059278208,0.050214378,0.042772056,0.093376557,0.080843461,0.069648299
0.328503652,0.259363652,0.276014678,0.782358866,0.098633505,0.063540153,0.060284426,0.075952613,0.079845129,0.074261787
0.310229202,0.33081923,0.222472784,0.754709972,0.060933993,0.06351605,0.04653631,0.072089986,0.06131952,0.106808644
0.343599934,0.210297013,0.305217058,0.729827083,0.074030811,0.062605755,0.059509616,0.088093336,0.100777273,0.08242031
0.35597739,0.20856827,0.239353621,0.600731345,0.090706527,0.068842798,0.049094936,0.095633318,0.065505286,0.111644787
0.355330322,0.298325684,0.204921081,0.441553549,0.093356505,0.071337887,0.047806348,0.0858245,0.084797379,0.067528574
0.485647494,0.246245271,0.232268095,0.404547384,0.0963129,0.069566021,0.047124878,0.076104363,0.105307829,0.100516463
0.345454787,0.222899315,0.292956212,0.742792697,0.077778871,0.051385152,0.043861004,0.059714915,0.065829368,0.088603464
0.605673625,0.206009904,0.27752261,0.751820306,0.078970232,0.061408116,0.044534009,0.082857081,0.066566384,0.084578321
0.307558934,0.221859814,0.299524486,0.402066057,0.066908234,0.047896626,0.043685582,0.084119157,0.065979256,0.088715893
0.32386149,0.237184942,0.20213527,0.448739759,0.073793551,0.055912513,0.042370113,0.081930087,0.074898537,0.063532424
0.455460355,0.257411378,0.326553593,0.5655422,0.070438431,0.063362368,0.045647853,0.089627899,0.0675095,0.073549017
0.517171076,0.242971493,0.264368887,0.52130077,0.069137599,0.068698074,0.058189344,0.061641716,0.060535077,0.092414759
0.287556765,0.208045692,0.208800269,0.669954227,0.074176473,0.049085212,0.056174503,0.090999294,0.082808896,0.076565334
0.325323918,0.234984298,0.237063098,0.548965781,0.086729411,0.047802992,0.044724289,0.056000542,0.063985536,0.094696253
0.646784351,0.23450264,0.22008949,0.697565165,0.082270459,0.045486722,0.043878891,0.077412142,0.075199655,0.074451546
0.323791695,0.218179723,0.299228107,0.64594633,0.085171573,0.049721242,0.052836201,0.07845935,0.081412588,0.066048814
0.551813146,0.277496957,0.259232591,0.519288446,0.069137006,0.057857725,0.051767611,0.068429753,0.070510661,0.066003313
0.28709643,0.296757511,0.241801812,0.507193287,0.060842905,0.061031527,0.05632546,0.096780027,0.079802552,0.085910683
0.304673692,0.297382563,0.277549828,0.621384556,0.071312077,0.046789679,0.042879067,0.061234215,0.062088218,0.074772059
0.579779402,0.292259529,0.286175651,0.447716098,0.075415907,0.070134931,0.054401293,0.067540242,0.096653273,0.092308789
0.299528726,0.240236229,0.245092832,0.593265141,0.05816819,0.048986584,0.051423902,0.095930725,0.090460929,0.099554676
0.501771666,0.208494251,0.247316652,0.730294414,0.055851721,0.058421861,0.042642052,0.076943854,0.062382409,0.086900206
0.312053089,0.2569623,0.331552604,0.614913735,0.07085998,0.057950893,0.048976678,0.065373188,0.066180298,0.083628448
0.413003094,0.303709017,0.229981138,0.792330708,0.08358058,0.063058861,0.049462324,0.073505621,0.072161437,0.095476831
0.298569764,0.303479068,0.246540056,0.76158221,0.060870586,0.046283571,0.044285166,0.097018964,0.098469493,0.090298185
0.400923745,0.205590462,0.267429908,0.498862644,0.091979785,0.062257313,0.060366001,0.058373872,0.072621895,0.091562904
0.430893253,0.227619208,0.234781872,0.569484638,0.064266183,0.062518499,0.044104343,0.063407734,0.079433167,0.121376982
0.288445456,0.206981355,0.227973531,0.796858466,0.068585852,0.048141527,0.044057328,0.065312844,0.064624978,0.084560804
0.503781029,0.301251824,0.310651906,0.639305474,0.069728265,0.047810772,0.059802704,0.076726093,0.063781004,0.089588806
0.349307682,0.253405869,0.211538815,0.419330279,0.091226482,0.062192352,0.045490635,0.075831428,0.084595614,0.0910358
0.298108851,0.3110332,0.285866059,0.479428533,0.095210719,0.05194944,0.049613886,0.060635612,0.096031489,0.0855221
0.355239793,0.23387428,0.210716771,0.531662218,0.065831941,0.058364981,0.043817359,0.078902853,0.085698952,0.065603574
0.524925365,0.317354829,0.267165275,0.796698012,0.058366909,0.06268718,0.055577827,0.098530554,0.082002278,0.088855859
0.35744805,0.230056344,0.200456439,0.615936642,0.097875796,0.052809634,0.042342002,0.069009003,0.095693583,0.078116416
0.387199171,0.29193974,0.237996995,0.598094475,0.082161126,0.06466975,0.054286086,0.087212672,0.095166486,0.098711798
0.294111882,0.207634351,0.221921263,0.597215655,0.058712918,0.048892788,0.056024212,0.07664255,0.08601563,0.07411438
0.510331392,0.279463208,0.326912182,0.68459717,0.066193625,0.055091335,0.058525211,0.079521768,0.06249482,0.065258044
0.292032066,0.315437809,0.268918368,0.724759653,0.069896641,0.045863035,0.053734594,0.077041318,0.100417397,0.065656302
0.308126167,0.232314474,0.25299528,0.658374618,0.098594423,0.047948614,0.054942567,0.076311497,0.077805237,0.063607926
0.531700813,0.21290282,0.218412945,0.698810179,0.086346168,0.065522359,0.053629493,0.072641978,0.075537003,0.098445801
0.347291142,0.23894482,0.273513353,0.769042025,0.099309733,0.067436956,0.052372973,0.060412839,0.069663968,0.068976817
0.389360471,0.324865009,0.219341638,0.662997191,0.069301387,0.050151466,0.046752178,0.055965324,0.070598478,0.066498388
0.389250777,0.256327365,0.20853914,0.659370343,0.066714143,0.069894074,0.042475284,0.084375403,0.07594904,0.097976702
0.63677808,0.319893919,0.251893943,0.523339229,0.065885572,0.068999128,0.056567391,0.073990161,0.074443489,0.08384925
0.316740401,0.289235173,0.268869699,0.410766279,0.099738262,0.064695598,0.042718156,0.058208391,0.062324524,0.068637883
0.513449083,0.213907632,0.214522261,0.733640441,0.069029177,0.056205615,0.052721975,0.058096028,0.108158212,0.088939961
0.347950179,0.289109014,0.277696037,0.486534039,0.06031629,0.053786114,0.055922253,0.088573562,0.090480999,0.095863206
0.436435217,0.214979695,0.273791466,0.475342121,0.057045161,0.052359632,0.044517254,0.076818074,0.061799283,0.12251569
0.286181635,0.262441421,0.208603517,0.593581904,0.061104014,0.055158354,0.052917093,0.09030709,0.077637758,0.068107777
0.422700917,0.245490681,0.229386383,0.472621073,0.087718935,0.056886179,0.049368909,0.068274841,0.06716947,0.117470408
0.580440197,0.227638905,0.285909808,0.526411816,0.069249938,0.046925275,0.0476813,0.081524078,0.072905758,0.075578097
0.443241435,0.221076819,0.216384505,0.652330796,0.058625572,0.070646751,0.060705301,0.081326149,0.081751225,0.091366752
0.384267852,0.304357213,0.203580675,0.504098614,0.069910967,0.059735906,0.053722195,0.059200804,0.094835682,0.063207705
0.315482771,0.280187868,0.235322896,0.586989528,0.071847231,0.065748368,0.055553412,0.058110856,0.079000177,0.069391255
0.517072673,0.31068091,0.210188601,0.683244645,0.080349281,0.056814114,0.047457702,0.057035929,0.06157981,0.069283461
0.340281381,0.225664591,0.285182797,0.596173813,0.055610726,0.059828422,0.052849959,0.067213316,0.064075505,0.06790165
0.403147185,0.323932201,0.2610349,0.63425443,0.055972059,0.057078602,0.047897702,0.061268717,0.074443202,0.102088981
0.476604265,0.294234816,0.286476348,0.497666156,0.097613943,0.052489369,0.046281943,0.07665221,0.0618628,0.097272219
0.333879968,0.309768983,0.242832913,0.524119258,0.05714464,0.046294154,0.058016781,0.08933873,0.067429396,0.096804851
0.414174893,0.238431237,0.206731054,0.657663768,0.064123584,0.071091052,0.058224217,0.076238831,0.107176877,0.078608375
0.365053156,0.259507372,0.248908363,0.413600328,0.081769353,0.050050838,0.044961904,0.063845088,0.071809065,0.123715827
0.372853685,0.220438736,0.277920058,0.72743495,0.066492569,0.060463802,0.050499008,0.079294299,0.06254926,0.108386951
